	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
21_13447758	21	13447758	9.981905	19.864336	21.377277	29.114422	22.37104	26.222948	22.295321	19.098745	24.414885	18.238752	10.768201	21.660563	29.679731	26.232584	18.257614
21_13448087	21	13448087	9.981905	19.864336	21.377277	29.114422	22.37104	26.222948	22.295321	19.098745	24.414885	18.238752	10.768201	21.660563	29.679731	26.232584	18.257614
21_13451254	21	13451254	10.007048	20.069424	21.376753	29.194685	22.401056	26.29105	22.259455	18.989923	24.365562	18.184549	10.703856	21.714735	29.867706	26.164612	18.319414
21_13452182	21	13452182	10.014083	20.121689	21.377459	29.214314	22.410162	26.308609	22.249468	18.962828	24.352829	18.170685	10.687655	21.730577	29.915798	26.147047	18.335094
21_13453630	21	13453630	10.021402	20.174326	21.378494	29.233747	22.419907	26.326378	22.239088	18.935806	24.339939	18.156698	10.671419	21.74733	29.964327	26.129269	18.350861
21_13455377	21	13455377	10.036868	20.280632	21.38151	29.271988	22.441277	26.362539	22.217161	18.882008	24.313692	18.128384	10.638865	21.783548	30.062672	26.093088	18.382633
21_13455387	21	13455387	10.036868	20.280632	21.38151	29.271988	22.441277	26.362539	22.217161	18.882008	24.313692	18.128384	10.638865	21.783548	30.062672	26.093088	18.382633
21_13456873	21	13456873	10.044997	20.33427	21.38348	29.290779	22.452904	26.380928	22.205631	18.855257	24.300339	18.114061	10.622556	21.803017	30.112494	26.074703	18.398632
21_13457570	21	13457570	10.053379	20.388212	21.385746	29.309336	22.465153	26.399513	22.193733	18.828617	24.286833	18.09964	10.606235	21.82338	30.162731	26.056131	18.414707
21_13457716	21	13457716	10.053379	20.388212	21.385746	29.309336	22.465153	26.399513	22.193733	18.828617	24.286833	18.09964	10.606235	21.82338	30.162731	26.056131	18.414707
21_13458505	21	13458505	10.062007	20.44244	21.388308	29.327648	22.478014	26.418301	22.18148	18.802099	24.273178	18.085119	10.589907	21.844637	30.213388	26.037373	18.430851
21_13460884	21	13460884	10.079964	20.55168	21.394289	29.36351	22.505579	26.456453	22.15592	18.749474	24.245434	18.055801	10.557253	21.889826	30.315954	25.999346	18.463339
21_13462951	21	13462951	10.098804	20.661846	21.401346	29.398306	22.535559	26.495361	22.129025	18.697449	24.217127	18.02614	10.524637	21.93857	30.420153	25.960678	18.496069
21_13464939	21	13464939	10.118465	20.772787	21.409445	29.431961	22.567913	26.535	22.100863	18.646099	24.188286	17.996181	10.492119	21.990852	30.525944	25.921425	18.529034
21_13464977	21	13464977	10.118465	20.772787	21.409445	29.431961	22.567913	26.535	22.100863	18.646099	24.188286	17.996181	10.492119	21.990852	30.525944	25.921425	18.529034
21_13465893	21	13465893	10.128585	20.828501	21.41386	29.448336	22.584967	26.555086	22.08633	18.620703	24.17367	17.981098	10.47591	22.01832	30.579424	25.901608	18.545597
21_13466231	21	13466231	10.138886	20.884352	21.418514	29.464405	22.602602	26.575342	22.071508	18.595499	24.158934	17.965954	10.459744	22.046669	30.633289	25.881664	18.562216
21_13466874	21	13466874	10.138886	20.884352	21.418514	29.464405	22.602602	26.575342	22.071508	18.595499	24.158934	17.965954	10.459744	22.046669	30.633289	25.881664	18.562216
21_13466931	21	13466931	10.138886	20.884352	21.418514	29.464405	22.602602	26.575342	22.071508	18.595499	24.158934	17.965954	10.459744	22.046669	30.633289	25.881664	18.562216
21_13469815	21	13469815	10.170806	21.052544	21.433828	29.510675	22.658918	26.637102	22.025433	18.521118	24.114029	17.920202	10.411579	22.136999	30.797136	25.82119	18.612381
21_13474863	21	13474863	10.226965	21.333782	21.463421	29.580891	22.763794	26.743086	21.943886	18.401672	24.03713	17.843172	10.33284	22.305162	31.077349	25.71874	18.696991
21_13474973	21	13474973	10.226965	21.333782	21.463421	29.580891	22.763794	26.743086	21.943886	18.401672	24.03713	17.843172	10.33284	22.305162	31.077349	25.71874	18.696991
21_13475280	21	13475280	10.238581	21.38999	21.469893	29.59383	22.786366	26.764702	21.926968	18.378515	24.021488	17.8277	10.317392	22.34144	31.134401	25.698082	18.714067
21_13476301	21	13476301	10.250308	21.446142	21.476532	29.606386	22.809454	26.786448	21.909874	18.355612	24.005774	17.812214	10.302064	22.378595	31.191778	25.677391	18.731192
21_13488923	21	13488923	10.39806	22.108625	21.567413	29.724834	23.124699	27.055895	21.695902	18.102362	23.813805	17.627903	10.130672	22.89378	31.903498	25.430159	18.941309
21_13497044	21	13497044	10.502043	22.528683	21.637157	29.767733	23.371231	27.241802	21.552248	17.957794	23.686802	17.510271	10.034904	23.308586	32.399021	25.272825	19.087736
21_13507682	21	13507682	10.652018	23.06119	21.742163	29.775459	23.753935	27.501192	21.370558	17.794741	23.523756	17.363142	9.939725	23.971027	33.104729	25.080109	19.302019
21_13527536	21	13527536	10.959269	23.846125	21.956755	29.635969	24.571148	27.967962	21.153944	17.621918	23.304176	17.169733	9.924539	25.433937	34.460777	24.854113	19.752323
21_13529341	21	13529341	10.993505	23.908972	21.97983	29.611849	24.660818	28.013235	21.143993	17.614422	23.289957	17.157259	9.936852	25.59742	34.601871	24.843197	19.802891
21_13529780	21	13529780	10.993505	23.908972	21.97983	29.611849	24.660818	28.013235	21.143993	17.614422	23.289957	17.157259	9.936852	25.59742	34.601871	24.843197	19.802891
21_13530378	21	13530378	11.010903	23.939211	21.99148	29.599165	24.706141	28.035717	21.139963	17.611372	23.283457	17.151546	9.944041	25.680277	34.672794	24.83864	19.828594
21_13535268	21	13535268	11.100769	24.078085	22.050819	29.529867	24.937294	28.146345	21.12956	17.603195	23.25725	17.128336	9.990525	26.10557	35.031258	24.825031	19.961374
21_13535332	21	13535332	11.100769	24.078085	22.050819	29.529867	24.937294	28.146345	21.12956	17.603195	23.25725	17.128336	9.990525	26.10557	35.031258	24.825031	19.961374
21_13537072	21	13537072	11.119327	24.103323	22.06291	29.514898	24.984377	28.168076	21.129492	17.602982	23.2533	17.124777	10.001953	26.192797	35.103703	24.824177	19.988789
21_13550028	21	13550028	11.378346	24.348566	22.226824	29.293022	25.616377	28.434759	21.192686	17.642839	23.242577	17.111519	10.215579	27.389755	36.066917	24.870333	20.371176
21_13550066	21	13550066	11.378346	24.348566	22.226824	29.293022	25.616377	28.434759	21.192686	17.642839	23.242577	17.111519	10.215579	27.389755	36.066917	24.870333	20.371176
21_13550616	21	13550616	11.399586	24.360718	22.239969	29.274281	25.666113	28.453823	21.202591	17.649115	23.24493	17.112988	10.23696	27.486494	36.142517	24.878237	20.402534
21_13555093	21	13555093	11.486266	24.399231	22.293413	29.197714	25.865908	28.52762	21.249485	17.678637	23.258905	17.122252	10.329333	27.879768	36.446793	24.915817	20.530594
21_13564849	21	13564849	11.71389	24.422344	22.433689	28.999643	26.366526	28.692774	21.417208	17.781862	23.325541	17.1677	10.606111	28.904745	37.21846	25.049171	20.867773
21_13566035	21	13566035	11.737415	24.418749	22.448315	28.97966	26.416304	28.707626	21.43788	17.794374	23.334667	17.173857	10.637194	29.010303	37.296326	25.065369	20.902704
21_13566102	21	13566102	11.737415	24.418749	22.448315	28.97966	26.416304	28.707626	21.43788	17.794374	23.334667	17.173857	10.637194	29.010303	37.296326	25.065369	20.902704
21_13566222	21	13566222	11.761062	24.414064	22.463058	28.959702	26.465981	28.722158	21.459242	17.807268	23.344229	17.180281	10.668865	29.116381	37.374294	25.082045	20.93784
21_13568163	21	13568163	11.784828	24.408287	22.477928	28.939766	26.515532	28.73637	21.481298	17.820536	23.354227	17.18697	10.701115	29.222971	37.452362	25.099192	20.973169
21_13568304	21	13568304	11.808709	24.401417	22.492929	28.919874	26.564953	28.750248	21.504036	17.834169	23.36466	17.193914	10.733932	29.330053	37.530525	25.1168	21.008692
21_13568570	21	13568570	11.808709	24.401417	22.492929	28.919874	26.564953	28.750248	21.504036	17.834169	23.36466	17.193914	10.733932	29.330053	37.530525	25.1168	21.008692
21_13568685	21	13568685	11.808709	24.401417	22.492929	28.919874	26.564953	28.750248	21.504036	17.834169	23.36466	17.193914	10.733932	29.330053	37.530525	25.1168	21.008692
21_13571018	21	13571018	11.856801	24.384384	22.523331	28.880251	26.663349	28.777014	21.551546	17.862522	23.386829	17.208555	10.801242	29.545677	37.687096	25.153343	21.080284
21_13571896	21	13571896	11.881003	24.374216	22.538736	28.860544	26.71229	28.789892	21.576303	17.877232	23.398556	17.216232	10.835713	29.65419	37.765495	25.172253	21.116339
21_13572551	21	13572551	11.905305	24.362949	22.554291	28.840916	26.761053	28.802437	21.601732	17.892294	23.410706	17.22414	10.870719	29.763155	37.843964	25.19158	21.152565
21_13573759	21	13573759	11.929704	24.350588	22.569992	28.821381	26.809618	28.814632	21.627815	17.907698	23.423279	17.232275	10.906248	29.872561	37.922497	25.211302	21.18895
21_13573954	21	13573954	11.929704	24.350588	22.569992	28.821381	26.809618	28.814632	21.627815	17.907698	23.423279	17.232275	10.906248	29.872561	37.922497	25.211302	21.18895
21_13584617	21	13584617	12.20336	24.142593	22.753761	28.615124	27.327427	28.925859	21.956282	18.098503	23.588436	17.334587	11.328835	31.101351	38.789185	25.451136	21.597883
21_13799525	21	13799525	14.801857	19.104334	28.681993	31.477571	26.417358	30.633797	29.782389	23.889067	26.188961	17.235657	16.028076	42.294781	50.027039	22.525959	23.241209
21_13800495	21	13800495	14.82892	19.174255	28.71797	31.522354	26.412313	30.674141	29.818718	23.921038	26.196793	17.244921	16.033901	42.296215	50.010445	22.513742	23.242483
21_13802630	21	13802630	14.885452	19.316351	28.791193	31.613014	26.404411	30.756001	29.892565	23.986025	26.213549	17.264492	16.046549	42.299839	49.974804	22.492384	23.246479
21_13804567	21	13804567	14.945225	19.461319	28.866156	31.705118	26.399454	30.839417	29.96801	24.052435	26.231781	17.285416	16.060555	42.304497	49.935982	22.475159	23.252434
21_13806493	21	13806493	15.008271	19.608992	28.942904	31.798666	26.397484	30.924358	30.045073	24.12031	26.251514	17.307659	16.075945	42.310223	49.894058	22.46212	23.260359
21_13809967	21	13809967	15.109053	19.835182	29.061464	31.941702	26.400202	31.054596	30.16375	24.224962	26.283964	17.343435	16.101677	42.320881	49.825516	22.45048	23.275978
21_13810673	21	13810673	15.144314	19.911736	29.101919	31.990105	26.402634	31.098743	30.204144	24.260622	26.295549	17.355988	16.11097	42.324993	49.801212	22.448719	23.282185
21_13811297	21	13811297	15.180414	19.988832	29.142853	32.038864	26.405834	31.143251	30.244955	24.296679	26.307531	17.368847	16.120625	42.329384	49.776192	22.44803	23.288893
21_13813275	21	13813275	15.255135	20.144558	29.226171	32.13747	26.414551	31.233332	30.327829	24.369995	26.332668	17.395475	16.141027	42.339031	49.724068	22.449848	23.30381
21_13816081	21	13816081	15.333229	20.30217	29.311445	32.237492	26.426361	31.32482	30.412395	24.444944	26.359394	17.423281	16.162899	42.349838	49.669247	22.455942	23.320742
21_13819089	21	13819089	15.456698	20.541718	29.44311	32.390186	26.449924	31.464594	30.542423	24.560497	26.402489	17.467104	16.198479	42.368206	49.582188	22.473087	23.349916
21_13819269	21	13819269	15.499542	20.622309	29.488018	32.441788	26.459337	31.511852	30.58662	24.599863	26.417662	17.48226	16.211084	42.374908	49.551926	22.480928	23.360643
21_13819476	21	13819476	15.499542	20.622309	29.488018	32.441788	26.459337	31.511852	30.58662	24.599863	26.417662	17.48226	16.211084	42.374908	49.551926	22.480928	23.360643
21_13822002	21	13822002	15.587751	20.784454	29.57938	32.546028	26.480513	31.607321	30.676287	24.679886	26.449238	17.513367	16.237404	42.389164	49.489651	22.499792	23.383608
21_13822083	21	13822083	15.587751	20.784454	29.57938	32.546028	26.480513	31.607321	30.676287	24.679886	26.449238	17.513367	16.237404	42.389164	49.489651	22.499792	23.383608
21_13824339	21	13824339	15.726348	21.029736	29.72036	32.704941	26.518124	31.752859	30.813993	24.803179	26.499687	17.561937	16.27968	42.412678	49.392033	22.535982	23.421801
21_13826925	21	13826925	15.822903	21.194351	29.817003	32.812553	26.547094	31.851377	30.907927	24.887583	26.535389	17.595535	16.309731	42.429756	49.324341	22.565313	23.449745
21_13827490	21	13827490	15.872415	21.276917	29.866131	32.866844	26.562744	31.901073	30.955532	24.930449	26.553862	17.612686	16.325317	42.438698	49.289753	22.581524	23.46446
21_13828057	21	13828057	15.872415	21.276917	29.866131	32.866844	26.562744	31.901073	30.955532	24.930449	26.553862	17.612686	16.325317	42.438698	49.289753	22.581524	23.46446
21_13829615	21	13829615	15.973892	21.442446	29.966019	32.976387	26.596363	32.001289	31.052021	25.017529	26.592066	17.647669	16.357599	42.457401	49.219177	22.61702	23.495361
21_13829677	21	13829677	15.973892	21.442446	29.966019	32.976387	26.596363	32.001289	31.052021	25.017529	26.592066	17.647669	16.357599	42.457401	49.219177	22.61702	23.495361
21_13830144	21	13830144	15.973892	21.442446	29.966019	32.976387	26.596363	32.001289	31.052021	25.017529	26.592066	17.647669	16.357599	42.457401	49.219177	22.61702	23.495361
21_13830601	21	13830601	16.025848	21.525358	30.016783	33.031631	26.61433	32.051807	31.100897	25.061745	26.611797	17.665491	16.374298	42.467148	49.183212	22.636278	23.511541
21_13831057	21	13831057	16.025848	21.525358	30.016783	33.031631	26.61433	32.051807	31.100897	25.061745	26.611797	17.665491	16.374298	42.467148	49.183212	22.636278	23.511541
21_13831178	21	13831178	16.078611	21.608343	30.068096	33.087177	26.633062	32.102585	31.150196	25.106413	26.63195	17.683523	16.391367	42.477154	49.146835	22.656546	23.528215
21_13831304	21	13831304	16.078611	21.608343	30.068096	33.087177	26.633062	32.102585	31.150196	25.106413	26.63195	17.683523	16.391367	42.477154	49.146835	22.656546	23.528215
21_13831966	21	13831966	16.078611	21.608343	30.068096	33.087177	26.633062	32.102585	31.150196	25.106413	26.63195	17.683523	16.391367	42.477154	49.146835	22.656546	23.528215
21_13833271	21	13833271	16.186525	21.774431	30.172379	33.199169	26.672823	32.204903	31.250069	25.197105	26.67351	17.720217	16.426626	42.497948	49.072872	22.700052	23.562998
21_13833765	21	13833765	16.186525	21.774431	30.172379	33.199169	26.672823	32.204903	31.250069	25.197105	26.67351	17.720217	16.426626	42.497948	49.072872	22.700052	23.562998
21_13833872	21	13833872	16.186525	21.774431	30.172379	33.199169	26.672823	32.204903	31.250069	25.197105	26.67351	17.720217	16.426626	42.497948	49.072872	22.700052	23.562998
21_13834430	21	13834430	16.241669	21.857487	30.225351	33.255596	26.693844	32.256435	31.300638	25.243139	26.694923	17.738869	16.444809	42.508732	49.035316	22.723274	23.58111
21_13835084	21	13835084	16.241669	21.857487	30.225351	33.255596	26.693844	32.256435	31.300638	25.243139	26.694923	17.738869	16.444809	42.508732	49.035316	22.723274	23.58111
21_13835441	21	13835441	16.297592	21.940525	30.278877	33.312309	26.715624	32.308208	31.351627	25.289629	26.716759	17.757715	16.463358	42.519749	48.997414	22.747471	23.599697
21_13835484	21	13835484	16.297592	21.940525	30.278877	33.312309	26.715624	32.308208	31.351627	25.289629	26.716759	17.757715	16.463358	42.519749	48.997414	22.747471	23.599697
21_13835732	21	13835732	16.297592	21.940525	30.278877	33.312309	26.715624	32.308208	31.351627	25.289629	26.716759	17.757715	16.463358	42.519749	48.997414	22.747471	23.599697
21_13835785	21	13835785	16.297592	21.940525	30.278877	33.312309	26.715624	32.308208	31.351627	25.289629	26.716759	17.757715	16.463358	42.519749	48.997414	22.747471	23.599697
21_13836980	21	13836980	16.354292	22.023512	30.332968	33.369301	26.738153	32.36021	31.40303	25.336576	26.739023	17.776752	16.482279	42.531021	48.959171	22.772623	23.618755
21_13837028	21	13837028	16.354292	22.023512	30.332968	33.369301	26.738153	32.36021	31.40303	25.336576	26.739023	17.776752	16.482279	42.531021	48.959171	22.772623	23.618755
21_13838057	21	13838057	16.411762	22.106438	30.387611	33.426556	26.761435	32.412437	31.454853	25.383986	26.761705	17.795977	16.501568	42.542538	48.920612	22.798729	23.638281
21_13839227	21	13839227	16.528976	22.272003	30.498571	33.541851	26.810242	32.51754	31.559755	25.480183	26.80834	17.834967	16.541248	42.566269	48.84259	22.853756	23.67873
21_13839338	21	13839338	16.528976	22.272003	30.498571	33.541851	26.810242	32.51754	31.559755	25.480183	26.80834	17.834967	16.541248	42.566269	48.84259	22.853756	23.67873
21_13839552	21	13839552	16.528976	22.272003	30.498571	33.541851	26.810242	32.51754	31.559755	25.480183	26.80834	17.834967	16.541248	42.566269	48.84259	22.853756	23.67873
21_13839951	21	13839951	16.528976	22.272003	30.498571	33.541851	26.810242	32.51754	31.559755	25.480183	26.80834	17.834967	16.541248	42.566269	48.84259	22.853756	23.67873
21_13840085	21	13840085	16.528976	22.272003	30.498571	33.541851	26.810242	32.51754	31.559755	25.480183	26.80834	17.834967	16.541248	42.566269	48.84259	22.853756	23.67873
21_13840598	21	13840598	16.588711	22.354601	30.554893	33.599873	26.835752	32.570408	31.612831	25.528976	26.832296	17.854727	16.56164	42.578491	48.803177	22.882654	23.699646
21_13840872	21	13840872	16.588711	22.354601	30.554893	33.599873	26.835752	32.570408	31.612831	25.528976	26.832296	17.854727	16.56164	42.578491	48.803177	22.882654	23.699646
21_13841412	21	13841412	16.649183	22.43705	30.611769	33.658134	26.862003	32.623478	31.666319	25.578228	26.85668	17.874655	16.582394	42.590935	48.763508	22.912466	23.721018
21_13841450	21	13841450	16.649183	22.43705	30.611769	33.658134	26.862003	32.623478	31.666319	25.578228	26.85668	17.874655	16.582394	42.590935	48.763508	22.912466	23.721018
21_13842257	21	13842257	16.710386	22.519321	30.669197	33.716629	26.888988	32.676746	31.720222	25.627951	26.881481	17.894749	16.603514	42.6036	48.723618	22.943176	23.742842
21_13842387	21	13842387	16.710386	22.519321	30.669197	33.716629	26.888988	32.676746	31.720222	25.627951	26.881481	17.894749	16.603514	42.6036	48.723618	22.943176	23.742842
21_13845389	21	13845389	16.898296	22.764898	30.844826	33.893425	26.974304	32.837646	31.884384	25.779898	26.958441	17.955969	16.669054	42.642918	48.602741	23.040606	23.810984
