	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
22_16169206	22	16169206	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16170431	22	16170431	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16170522	22	16170522	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16171230	22	16171230	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16171430	22	16171430	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16171475	22	16171475	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16171752	22	16171752	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16171809	22	16171809	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16172029	22	16172029	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16172168	22	16172168	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16172275	22	16172275	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16172605	22	16172605	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16172618	22	16172618	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16173627	22	16173627	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174279	22	16174279	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174311	22	16174311	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174471	22	16174471	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174578	22	16174578	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174585	22	16174585	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174668	22	16174668	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16174939	22	16174939	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16175324	22	16175324	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16177136	22	16177136	25.274599	14.39756	11.398197	15.762658	16.6404	13.55362	6.582348	8.923397	22.175928	12.993382	12.707489	17.905973	18.810957	19.497478	15.574335
22_16177619	22	16177619	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16179004	22	16179004	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16179334	22	16179334	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16179497	22	16179497	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16179693	22	16179693	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16179804	22	16179804	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16180086	22	16180086	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16180564	22	16180564	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16180956	22	16180956	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16181290	22	16181290	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182090	22	16182090	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182178	22	16182178	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182394	22	16182394	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182573	22	16182573	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182669	22	16182669	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16182974	22	16182974	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16183398	22	16183398	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16183530	22	16183530	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16184892	22	16184892	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16185379	22	16185379	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16187003	22	16187003	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16190174	22	16190174	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16190187	22	16190187	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16190949	22	16190949	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16191048	22	16191048	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16191069	22	16191069	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16191730	22	16191730	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16192804	22	16192804	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16192878	22	16192878	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16195298	22	16195298	55.42334	17.247673	21.215588	36.177166	37.979553	42.878796	18.95401	33.543743	34.032658	12.697165	17.502554	14.514315	30.198343	19.169119	43.637112
22_16195504	22	16195504	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16196062	22	16196062	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16196556	22	16196556	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16196645	22	16196645	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16196814	22	16196814	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16196823	22	16196823	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16197053	22	16197053	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16197456	22	16197456	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16198718	22	16198718	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16199127	22	16199127	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16202284	22	16202284	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16202714	22	16202714	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16203345	22	16203345	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16203476	22	16203476	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16203611	22	16203611	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16203682	22	16203682	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16203775	22	16203775	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16204602	22	16204602	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16204670	22	16204670	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16204734	22	16204734	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16204791	22	16204791	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16205109	22	16205109	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16205290	22	16205290	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206434	22	16206434	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206435	22	16206435	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206580	22	16206580	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206630	22	16206630	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206724	22	16206724	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206835	22	16206835	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206839	22	16206839	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16206989	22	16206989	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16207036	22	16207036	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16207151	22	16207151	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16208620	22	16208620	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16208683	22	16208683	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16208704	22	16208704	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16208941	22	16208941	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16208949	22	16208949	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16209034	22	16209034	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16209171	22	16209171	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16209226	22	16209226	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16209503	22	16209503	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16209674	22	16209674	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16210816	22	16210816	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16211446	22	16211446	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16211558	22	16211558	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16212032	22	16212032	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16212252	22	16212252	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16212979	22	16212979	11.577347	19.661455	22.664442	26.804726	14.387846	28.042141	15.788516	15.654014	26.859196	14.280945	8.162963	20.516954	14.533631	23.533695	17.96813
22_16215393	22	16215393	29.285782	30.704964	42.317764	38.022461	33.152431	44.767918	46.04668	23.848413	29.705412	46.474365	33.95713	41.64909	23.864605	37.284771	26.700426
22_16215601	22	16215601	29.285782	30.704964	42.317764	38.022461	33.152431	44.767918	46.04668	23.848413	29.705412	46.474365	33.95713	41.64909	23.864605	37.284771	26.700426
